GENEID	PVALUE	QVALUE	PROJECTID
ENSG00000078814	0.98963	1	icgc_snp_sangerBreast
ENSG00000079101	0.10008	0.410131764705882	icgc_snp_sangerBreast
ENSG00000079112	\N	\N	icgc_snp_sangerBreast
ENSG00000079156	0.0000017694	3.30182678571429e-05	icgc_snp_sangerBreast
ENSG00000079215	\N	\N	icgc_snp_sangerBreast
ENSG00000079263	\N	\N	icgc_snp_sangerBreast
ENSG00000079313	\N	\N	icgc_snp_sangerBreast
ENSG00000079332	\N	\N	icgc_snp_sangerBreast
ENSG00000079335	\N	\N	icgc_snp_sangerBreast
ENSG00000079435	\N	\N	icgc_snp_sangerBreast
ENSG00000079557	0.57651	1	icgc_snp_sangerBreast
ENSG00000079689	\N	\N	icgc_snp_sangerBreast
ENSG00000079841	\N	\N	icgc_snp_sangerBreast
ENSG00000079950	\N	\N	icgc_snp_sangerBreast
ENSG00000080031	\N	\N	icgc_snp_sangerBreast
ENSG00000080345	0.019506	0.13410375	icgc_snp_sangerBreast
ENSG00000080573	0.42965	0.961422376873662	icgc_snp_sangerBreast
ENSG00000080603	\N	\N	icgc_snp_sangerBreast
ENSG00000080608	0.98145	1	icgc_snp_sangerBreast
ENSG00000080618	\N	\N	icgc_snp_sangerBreast
ENSG00000080709	\N	\N	icgc_snp_sangerBreast
ENSG00000080839	\N	\N	icgc_snp_sangerBreast
ENSG00000080854	\N	\N	icgc_snp_sangerBreast
ENSG00000080986	\N	\N	icgc_snp_sangerBreast
ENSG00000081019	\N	\N	icgc_snp_sangerBreast
ENSG00000081026	\N	\N	icgc_snp_sangerBreast
ENSG00000081059	\N	\N	icgc_snp_sangerBreast
ENSG00000081138	\N	\N	icgc_snp_sangerBreast
ENSG00000081148	\N	\N	icgc_snp_sangerBreast
ENSG00000081177	\N	\N	icgc_snp_sangerBreast
ENSG00000081237	\N	\N	icgc_snp_sangerBreast
ENSG00000081248	0.65345	1	icgc_snp_sangerBreast
ENSG00000081277	\N	\N	icgc_snp_sangerBreast
ENSG00000081307	0.010223	0.0809320833333333	icgc_snp_sangerBreast
ENSG00000081386	\N	\N	icgc_snp_sangerBreast
ENSG00000081479	0.060361	0.282857600896861	icgc_snp_sangerBreast
ENSG00000081803	\N	\N	icgc_snp_sangerBreast
ENSG00000081818	\N	\N	icgc_snp_sangerBreast
ENSG00000081853	\N	\N	icgc_snp_sangerBreast
ENSG00000081870	\N	\N	icgc_snp_sangerBreast
ENSG00000081913	0.92463	1	icgc_snp_sangerBreast
ENSG00000081985	0.44485	0.972527719665272	icgc_snp_sangerBreast
ENSG00000082126	\N	\N	icgc_snp_sangerBreast
ENSG00000082146	\N	\N	icgc_snp_sangerBreast
ENSG00000082175	\N	\N	icgc_snp_sangerBreast
ENSG00000082269	0.13573	0.494208536585366	icgc_snp_sangerBreast
ENSG00000082293	\N	\N	icgc_snp_sangerBreast
ENSG00000082516	\N	\N	icgc_snp_sangerBreast
ENSG00000082556	0.11551	0.447066481481481	icgc_snp_sangerBreast
ENSG00000082781	\N	\N	icgc_snp_sangerBreast
ENSG00000082805	\N	\N	icgc_snp_sangerBreast
ENSG00000082898	\N	\N	icgc_snp_sangerBreast
ENSG00000082996	\N	\N	icgc_snp_sangerBreast
ENSG00000083067	0.85165	1	icgc_snp_sangerBreast
ENSG00000083093	\N	\N	icgc_snp_sangerBreast
ENSG00000083168	0.51736	1	icgc_snp_sangerBreast
ENSG00000083307	\N	\N	icgc_snp_sangerBreast
ENSG00000083312	\N	\N	icgc_snp_sangerBreast
ENSG00000083457	\N	\N	icgc_snp_sangerBreast
ENSG00000083635	\N	\N	icgc_snp_sangerBreast
ENSG00000083642	0.53309	1	icgc_snp_sangerBreast
ENSG00000083750	\N	\N	icgc_snp_sangerBreast
ENSG00000083782	\N	\N	icgc_snp_sangerBreast
ENSG00000083812	\N	\N	icgc_snp_sangerBreast
ENSG00000083896	\N	\N	icgc_snp_sangerBreast
ENSG00000083937	\N	\N	icgc_snp_sangerBreast
ENSG00000084092	\N	\N	icgc_snp_sangerBreast
ENSG00000084110	\N	\N	icgc_snp_sangerBreast
ENSG00000084636	0.99700	1	icgc_snp_sangerBreast
ENSG00000084674	0.44775	0.972762474012474	icgc_snp_sangerBreast
ENSG00000084676	0.79552	1	icgc_snp_sangerBreast
ENSG00000084710	0.75472	1	icgc_snp_sangerBreast
ENSG00000084754	\N	\N	icgc_snp_sangerBreast
ENSG00000084774	\N	\N	icgc_snp_sangerBreast
ENSG00000085274	\N	\N	icgc_snp_sangerBreast
ENSG00000085276	0.24831	0.718792105263158	icgc_snp_sangerBreast
ENSG00000085449	\N	\N	icgc_snp_sangerBreast
ENSG00000085511	0.83009	1	icgc_snp_sangerBreast
ENSG00000085563	\N	\N	icgc_snp_sangerBreast
ENSG00000085721	\N	\N	icgc_snp_sangerBreast
ENSG00000085733	0.12391	0.464107347670251	icgc_snp_sangerBreast
ENSG00000085840	\N	\N	icgc_snp_sangerBreast
ENSG00000085978	\N	\N	icgc_snp_sangerBreast
ENSG00000085998	\N	\N	icgc_snp_sangerBreast
ENSG00000086015	\N	\N	icgc_snp_sangerBreast
ENSG00000086205	0.21034	0.652241246290801	icgc_snp_sangerBreast
ENSG00000086504	\N	\N	icgc_snp_sangerBreast
ENSG00000086570	0.73281	1	icgc_snp_sangerBreast
ENSG00000086589	\N	\N	icgc_snp_sangerBreast
ENSG00000086712	\N	\N	icgc_snp_sangerBreast
ENSG00000086758	0.98334	1	icgc_snp_sangerBreast
ENSG00000086967	\N	\N	icgc_snp_sangerBreast
ENSG00000086991	0.73176	1	icgc_snp_sangerBreast
ENSG00000087008	0.85191	1	icgc_snp_sangerBreast
ENSG00000087074	\N	\N	icgc_snp_sangerBreast
ENSG00000087111	\N	\N	icgc_snp_sangerBreast
ENSG00000087237	\N	\N	icgc_snp_sangerBreast
ENSG00000087245	\N	\N	icgc_snp_sangerBreast
ENSG00000087258	\N	\N	icgc_snp_sangerBreast
ENSG00000087266	\N	\N	icgc_snp_sangerBreast
ENSG00000087269	\N	\N	icgc_snp_sangerBreast
ENSG00000087301	\N	\N	icgc_snp_sangerBreast
ENSG00000087303	\N	\N	icgc_snp_sangerBreast
ENSG00000087365	\N	\N	icgc_snp_sangerBreast
ENSG00000087448	\N	\N	icgc_snp_sangerBreast
ENSG00000087916	\N	\N	icgc_snp_sangerBreast
ENSG00000087995	\N	\N	icgc_snp_sangerBreast
ENSG00000088002	\N	\N	icgc_snp_sangerBreast
ENSG00000088053	\N	\N	icgc_snp_sangerBreast
ENSG00000088280	\N	\N	icgc_snp_sangerBreast
ENSG00000088367	\N	\N	icgc_snp_sangerBreast
ENSG00000088387	\N	\N	icgc_snp_sangerBreast
ENSG00000088538	\N	\N	icgc_snp_sangerBreast
ENSG00000088827	\N	\N	icgc_snp_sangerBreast
ENSG00000088854	\N	\N	icgc_snp_sangerBreast
ENSG00000088876	\N	\N	icgc_snp_sangerBreast
ENSG00000088888	\N	\N	icgc_snp_sangerBreast
ENSG00000088926	\N	\N	icgc_snp_sangerBreast
ENSG00000089041	\N	\N	icgc_snp_sangerBreast
ENSG00000089053	\N	\N	icgc_snp_sangerBreast
ENSG00000089094	\N	\N	icgc_snp_sangerBreast
ENSG00000089101	0.98701	1	icgc_snp_sangerBreast
ENSG00000089123	\N	\N	icgc_snp_sangerBreast
ENSG00000089127	\N	\N	icgc_snp_sangerBreast
ENSG00000089154	\N	\N	icgc_snp_sangerBreast
ENSG00000089169	\N	\N	icgc_snp_sangerBreast
ENSG00000089250	\N	\N	icgc_snp_sangerBreast
ENSG00000089280	\N	\N	icgc_snp_sangerBreast
ENSG00000089639	\N	\N	icgc_snp_sangerBreast
ENSG00000089876	\N	\N	icgc_snp_sangerBreast
ENSG00000090006	\N	\N	icgc_snp_sangerBreast
ENSG00000090054	\N	\N	icgc_snp_sangerBreast
ENSG00000090263	\N	\N	icgc_snp_sangerBreast
ENSG00000090266	\N	\N	icgc_snp_sangerBreast
ENSG00000090372	\N	\N	icgc_snp_sangerBreast
ENSG00000090376	\N	\N	icgc_snp_sangerBreast
ENSG00000090402	0.00032054	0.00398767023809524	icgc_snp_sangerBreast
ENSG00000090447	\N	\N	icgc_snp_sangerBreast
ENSG00000090530	\N	\N	icgc_snp_sangerBreast
ENSG00000090534	\N	\N	icgc_snp_sangerBreast
ENSG00000090539	\N	\N	icgc_snp_sangerBreast
ENSG00000090565	\N	\N	icgc_snp_sangerBreast
ENSG00000090581	\N	\N	icgc_snp_sangerBreast
ENSG00000090612	\N	\N	icgc_snp_sangerBreast
ENSG00000090861	0.77365	1	icgc_snp_sangerBreast
ENSG00000090905	\N	\N	icgc_snp_sangerBreast
ENSG00000090920	0.40193	0.929240818584071	icgc_snp_sangerBreast
ENSG00000090924	0.89420	1	icgc_snp_sangerBreast
ENSG00000090975	\N	\N	icgc_snp_sangerBreast
ENSG00000090989	\N	\N	icgc_snp_sangerBreast
ENSG00000091009	\N	\N	icgc_snp_sangerBreast
ENSG00000091010	\N	\N	icgc_snp_sangerBreast
ENSG00000091106	\N	\N	icgc_snp_sangerBreast
ENSG00000091128	0.0020623	0.0217687222222222	icgc_snp_sangerBreast
ENSG00000091129	\N	\N	icgc_snp_sangerBreast
ENSG00000091136	\N	\N	icgc_snp_sangerBreast
ENSG00000091138	\N	\N	icgc_snp_sangerBreast
ENSG00000091140	\N	\N	icgc_snp_sangerBreast
ENSG00000091157	0.42840	0.960682403433476	icgc_snp_sangerBreast
ENSG00000091409	\N	\N	icgc_snp_sangerBreast
ENSG00000091513	0.19045	0.61237	icgc_snp_sangerBreast
ENSG00000091536	0.051517	0.246950756880734	icgc_snp_sangerBreast
ENSG00000091592	\N	\N	icgc_snp_sangerBreast
ENSG00000091656	0.82564	1	icgc_snp_sangerBreast
ENSG00000091879	\N	\N	icgc_snp_sangerBreast
ENSG00000091986	\N	\N	icgc_snp_sangerBreast
ENSG00000092036	\N	\N	icgc_snp_sangerBreast
ENSG00000092054	0.98900	1	icgc_snp_sangerBreast
ENSG00000092098	\N	\N	icgc_snp_sangerBreast
ENSG00000092148	0.30725	0.802690625	icgc_snp_sangerBreast
ENSG00000092200	0.53085	1	icgc_snp_sangerBreast
ENSG00000092201	\N	\N	icgc_snp_sangerBreast
ENSG00000092470	\N	\N	icgc_snp_sangerBreast
ENSG00000092847	\N	\N	icgc_snp_sangerBreast
ENSG00000092850	\N	\N	icgc_snp_sangerBreast
ENSG00000092853	\N	\N	icgc_snp_sangerBreast
ENSG00000092978	\N	\N	icgc_snp_sangerBreast
ENSG00000094975	\N	\N	icgc_snp_sangerBreast
ENSG00000095002	\N	\N	icgc_snp_sangerBreast
ENSG00000095015	0.000023516	0.000323345	icgc_snp_sangerBreast
ENSG00000095203	0.85912	1	icgc_snp_sangerBreast
ENSG00000095370	\N	\N	icgc_snp_sangerBreast
ENSG00000095383	\N	\N	icgc_snp_sangerBreast
ENSG00000095464	0.81646	1	icgc_snp_sangerBreast
ENSG00000095587	\N	\N	icgc_snp_sangerBreast
ENSG00000095637	0.0027399	0.0283484702970297	icgc_snp_sangerBreast
ENSG00000095713	\N	\N	icgc_snp_sangerBreast
ENSG00000095787	\N	\N	icgc_snp_sangerBreast
ENSG00000095794	\N	\N	icgc_snp_sangerBreast
ENSG00000095951	0.56915	1	icgc_snp_sangerBreast
ENSG00000095970	\N	\N	icgc_snp_sangerBreast
ENSG00000095981	\N	\N	icgc_snp_sangerBreast
ENSG00000096006	\N	\N	icgc_snp_sangerBreast
ENSG00000096060	\N	\N	icgc_snp_sangerBreast
ENSG00000096093	\N	\N	icgc_snp_sangerBreast
ENSG00000096433	0.99903	1	icgc_snp_sangerBreast
ENSG00000096696	0.040291	0.213726370558376	icgc_snp_sangerBreast
ENSG00000097046	\N	\N	icgc_snp_sangerBreast
ENSG00000097096	0.98407	1	icgc_snp_sangerBreast
ENSG00000099139	0.038847	0.208180076923077	icgc_snp_sangerBreast
ENSG00000099204	\N	\N	icgc_snp_sangerBreast
ENSG00000099250	0.70376	1	icgc_snp_sangerBreast
ENSG00000099256	\N	\N	icgc_snp_sangerBreast
ENSG00000099331	0.10510	0.427352140077821	icgc_snp_sangerBreast
ENSG00000099365	\N	\N	icgc_snp_sangerBreast
ENSG00000099381	0.036705	0.202945634920635	icgc_snp_sangerBreast
ENSG00000099399	\N	\N	icgc_snp_sangerBreast
ENSG00000099814	\N	\N	icgc_snp_sangerBreast
ENSG00000099904	\N	\N	icgc_snp_sangerBreast
ENSG00000099937	\N	\N	icgc_snp_sangerBreast
ENSG00000099940	\N	\N	icgc_snp_sangerBreast
ENSG00000099949	\N	\N	icgc_snp_sangerBreast
ENSG00000099956	\N	\N	icgc_snp_sangerBreast
ENSG00000099960	0.77750	1	icgc_snp_sangerBreast
ENSG00000099985	\N	\N	icgc_snp_sangerBreast
ENSG00000099994	\N	\N	icgc_snp_sangerBreast
ENSG00000099998	\N	\N	icgc_snp_sangerBreast
ENSG00000100055	\N	\N	icgc_snp_sangerBreast
ENSG00000100084	\N	\N	icgc_snp_sangerBreast
ENSG00000100095	\N	\N	icgc_snp_sangerBreast
ENSG00000100105	0.91553	1	icgc_snp_sangerBreast
ENSG00000100106	\N	\N	icgc_snp_sangerBreast
ENSG00000100109	\N	\N	icgc_snp_sangerBreast
ENSG00000100122	\N	\N	icgc_snp_sangerBreast
ENSG00000100150	\N	\N	icgc_snp_sangerBreast
ENSG00000100167	\N	\N	icgc_snp_sangerBreast
ENSG00000100170	\N	\N	icgc_snp_sangerBreast
ENSG00000100191	\N	\N	icgc_snp_sangerBreast
ENSG00000100197	\N	\N	icgc_snp_sangerBreast
ENSG00000100201	\N	\N	icgc_snp_sangerBreast
ENSG00000100219	\N	\N	icgc_snp_sangerBreast
ENSG00000100239	\N	\N	icgc_snp_sangerBreast
ENSG00000100284	0.024271	0.157535372670807	icgc_snp_sangerBreast
ENSG00000100290	\N	\N	icgc_snp_sangerBreast
ENSG00000100296	\N	\N	icgc_snp_sangerBreast
ENSG00000100311	0.99864	1	icgc_snp_sangerBreast
ENSG00000100350	\N	\N	icgc_snp_sangerBreast
ENSG00000100354	\N	\N	icgc_snp_sangerBreast
ENSG00000100385	\N	\N	icgc_snp_sangerBreast
ENSG00000100393	0.47950	1	icgc_snp_sangerBreast
ENSG00000100416	0.98603	1	icgc_snp_sangerBreast
ENSG00000100426	0.21001	0.653156101190476	icgc_snp_sangerBreast
ENSG00000100439	\N	\N	icgc_snp_sangerBreast
ENSG00000100442	\N	\N	icgc_snp_sangerBreast
ENSG00000100462	\N	\N	icgc_snp_sangerBreast
ENSG00000100485	\N	\N	icgc_snp_sangerBreast
ENSG00000100503	\N	\N	icgc_snp_sangerBreast
ENSG00000100504	\N	\N	icgc_snp_sangerBreast
ENSG00000100505	\N	\N	icgc_snp_sangerBreast
ENSG00000100526	\N	\N	icgc_snp_sangerBreast
ENSG00000100558	\N	\N	icgc_snp_sangerBreast
ENSG00000100567	\N	\N	icgc_snp_sangerBreast
ENSG00000100583	\N	\N	icgc_snp_sangerBreast
ENSG00000100592	\N	\N	icgc_snp_sangerBreast
ENSG00000100629	0.54961	1	icgc_snp_sangerBreast
ENSG00000100652	\N	\N	icgc_snp_sangerBreast
ENSG00000100664	\N	\N	icgc_snp_sangerBreast
ENSG00000100665	\N	\N	icgc_snp_sangerBreast
ENSG00000100726	\N	\N	icgc_snp_sangerBreast
ENSG00000100731	\N	\N	icgc_snp_sangerBreast
ENSG00000100739	\N	\N	icgc_snp_sangerBreast
ENSG00000100749	\N	\N	icgc_snp_sangerBreast
ENSG00000100796	\N	\N	icgc_snp_sangerBreast
ENSG00000100852	0.96816	1	icgc_snp_sangerBreast
ENSG00000100883	\N	\N	icgc_snp_sangerBreast
ENSG00000100888	\N	\N	icgc_snp_sangerBreast
ENSG00000100889	\N	\N	icgc_snp_sangerBreast
ENSG00000100916	\N	\N	icgc_snp_sangerBreast
ENSG00000100918	\N	\N	icgc_snp_sangerBreast
ENSG00000100926	0.91203	1	icgc_snp_sangerBreast
ENSG00000100941	0.20164	0.640467477203647	icgc_snp_sangerBreast
ENSG00000100991	\N	\N	icgc_snp_sangerBreast
ENSG00000100997	\N	\N	icgc_snp_sangerBreast
ENSG00000101019	\N	\N	icgc_snp_sangerBreast
ENSG00000101074	\N	\N	icgc_snp_sangerBreast
ENSG00000101096	\N	\N	icgc_snp_sangerBreast
ENSG00000101109	\N	\N	icgc_snp_sangerBreast
ENSG00000101126	\N	\N	icgc_snp_sangerBreast
ENSG00000101134	\N	\N	icgc_snp_sangerBreast
ENSG00000101188	\N	\N	icgc_snp_sangerBreast
ENSG00000101190	\N	\N	icgc_snp_sangerBreast
ENSG00000101191	0.72168	1	icgc_snp_sangerBreast
ENSG00000101203	\N	\N	icgc_snp_sangerBreast
ENSG00000101204	\N	\N	icgc_snp_sangerBreast
ENSG00000101216	\N	\N	icgc_snp_sangerBreast
ENSG00000101255	\N	\N	icgc_snp_sangerBreast
ENSG00000101292	0.83109	1	icgc_snp_sangerBreast
ENSG00000101306	\N	\N	icgc_snp_sangerBreast
ENSG00000101333	0.20471	0.644343222891566	icgc_snp_sangerBreast
ENSG00000101343	0.92508	1	icgc_snp_sangerBreast
ENSG00000101350	0.43893	0.969729069767442	icgc_snp_sangerBreast
ENSG00000101353	\N	\N	icgc_snp_sangerBreast
ENSG00000101384	\N	\N	icgc_snp_sangerBreast
ENSG00000101407	0.99760	1	icgc_snp_sangerBreast
ENSG00000101457	\N	\N	icgc_snp_sangerBreast
ENSG00000101463	\N	\N	icgc_snp_sangerBreast
ENSG00000101464	\N	\N	icgc_snp_sangerBreast
ENSG00000101474	\N	\N	icgc_snp_sangerBreast
ENSG00000101489	0.86145	1	icgc_snp_sangerBreast
ENSG00000101544	\N	\N	icgc_snp_sangerBreast
ENSG00000101558	\N	\N	icgc_snp_sangerBreast
ENSG00000101596	\N	\N	icgc_snp_sangerBreast
ENSG00000101605	\N	\N	icgc_snp_sangerBreast
ENSG00000101608	\N	\N	icgc_snp_sangerBreast
ENSG00000101680	0.72363	1	icgc_snp_sangerBreast
ENSG00000101745	\N	\N	icgc_snp_sangerBreast
ENSG00000101746	\N	\N	icgc_snp_sangerBreast
ENSG00000101751	\N	\N	icgc_snp_sangerBreast
ENSG00000101825	\N	\N	icgc_snp_sangerBreast
ENSG00000101842	\N	\N	icgc_snp_sangerBreast
ENSG00000101846	\N	\N	icgc_snp_sangerBreast
ENSG00000101868	\N	\N	icgc_snp_sangerBreast
ENSG00000101871	\N	\N	icgc_snp_sangerBreast
ENSG00000101883	\N	\N	icgc_snp_sangerBreast
ENSG00000101955	\N	\N	icgc_snp_sangerBreast
ENSG00000101958	\N	\N	icgc_snp_sangerBreast
ENSG00000101966	\N	\N	icgc_snp_sangerBreast
ENSG00000101972	\N	\N	icgc_snp_sangerBreast
ENSG00000101977	0.77860	1	icgc_snp_sangerBreast
ENSG00000101981	\N	\N	icgc_snp_sangerBreast
ENSG00000101997	\N	\N	icgc_snp_sangerBreast
ENSG00000102001	\N	\N	icgc_snp_sangerBreast
ENSG00000102003	0.99864	1	icgc_snp_sangerBreast
ENSG00000102024	0.23247	0.702113150289017	icgc_snp_sangerBreast
ENSG00000102030	\N	\N	icgc_snp_sangerBreast
ENSG00000102034	\N	\N	icgc_snp_sangerBreast
ENSG00000102043	\N	\N	icgc_snp_sangerBreast
ENSG00000102048	\N	\N	icgc_snp_sangerBreast
ENSG00000102069	\N	\N	icgc_snp_sangerBreast
ENSG00000102081	0.10620	0.426842307692308	icgc_snp_sangerBreast
ENSG00000102096	0.036262	0.203730053763441	icgc_snp_sangerBreast
ENSG00000102098	0.99864	1	icgc_snp_sangerBreast
ENSG00000102145	\N	\N	icgc_snp_sangerBreast
ENSG00000102195	0.37047	0.892030299539171	icgc_snp_sangerBreast
ENSG00000102218	\N	\N	icgc_snp_sangerBreast
ENSG00000102221	\N	\N	icgc_snp_sangerBreast
ENSG00000102230	0.98723	1	icgc_snp_sangerBreast
ENSG00000102241	\N	\N	icgc_snp_sangerBreast
ENSG00000102271	0.38972	0.923486167800454	icgc_snp_sangerBreast
ENSG00000102290	\N	\N	icgc_snp_sangerBreast
ENSG00000102302	0.70437	1	icgc_snp_sangerBreast
ENSG00000102312	\N	\N	icgc_snp_sangerBreast
ENSG00000102313	0.96436	1	icgc_snp_sangerBreast
ENSG00000102317	\N	\N	icgc_snp_sangerBreast
ENSG00000102384	\N	\N	icgc_snp_sangerBreast
ENSG00000102387	0.66181	1	icgc_snp_sangerBreast
ENSG00000102445	\N	\N	icgc_snp_sangerBreast
ENSG00000102466	\N	\N	icgc_snp_sangerBreast
ENSG00000102572	\N	\N	icgc_snp_sangerBreast
ENSG00000102580	0.00000000023634	2.469753e-08	icgc_snp_sangerBreast
ENSG00000102595	\N	\N	icgc_snp_sangerBreast
ENSG00000102699	\N	\N	icgc_snp_sangerBreast
ENSG00000102780	\N	\N	icgc_snp_sangerBreast
ENSG00000102781	\N	\N	icgc_snp_sangerBreast
ENSG00000102786	\N	\N	icgc_snp_sangerBreast
ENSG00000102804	\N	\N	icgc_snp_sangerBreast
ENSG00000102837	\N	\N	icgc_snp_sangerBreast
ENSG00000102854	\N	\N	icgc_snp_sangerBreast
ENSG00000102870	\N	\N	icgc_snp_sangerBreast
ENSG00000102886	\N	\N	icgc_snp_sangerBreast
ENSG00000102900	0.32166	0.829962222222222	icgc_snp_sangerBreast
ENSG00000102901	\N	\N	icgc_snp_sangerBreast
ENSG00000102904	\N	\N	icgc_snp_sangerBreast
ENSG00000102908	\N	\N	icgc_snp_sangerBreast
ENSG00000102910	\N	\N	icgc_snp_sangerBreast
ENSG00000102935	\N	\N	icgc_snp_sangerBreast
ENSG00000103043	0.88849	1	icgc_snp_sangerBreast
ENSG00000103056	\N	\N	icgc_snp_sangerBreast
ENSG00000103091	\N	\N	icgc_snp_sangerBreast
ENSG00000103126	\N	\N	icgc_snp_sangerBreast
ENSG00000103150	\N	\N	icgc_snp_sangerBreast
ENSG00000103197	0.99729	1	icgc_snp_sangerBreast
ENSG00000103241	\N	\N	icgc_snp_sangerBreast
ENSG00000103249	0.99864	1	icgc_snp_sangerBreast
ENSG00000103313	0.31676	0.823418407960199	icgc_snp_sangerBreast
ENSG00000103326	\N	\N	icgc_snp_sangerBreast
ENSG00000103335	\N	\N	icgc_snp_sangerBreast
ENSG00000103365	\N	\N	icgc_snp_sangerBreast
ENSG00000103423	0.081072	0.351536265560166	icgc_snp_sangerBreast
ENSG00000103449	0.80210	1	icgc_snp_sangerBreast
ENSG00000103479	0.99864	1	icgc_snp_sangerBreast
ENSG00000103485	\N	\N	icgc_snp_sangerBreast
ENSG00000103489	\N	\N	icgc_snp_sangerBreast
ENSG00000103490	\N	\N	icgc_snp_sangerBreast
ENSG00000103496	\N	\N	icgc_snp_sangerBreast
ENSG00000103507	\N	\N	icgc_snp_sangerBreast
ENSG00000103522	\N	\N	icgc_snp_sangerBreast
ENSG00000103534	0.99159	1	icgc_snp_sangerBreast
ENSG00000103540	\N	\N	icgc_snp_sangerBreast
ENSG00000103546	\N	\N	icgc_snp_sangerBreast
ENSG00000103657	0.000014529	0.000213842323943662	icgc_snp_sangerBreast
ENSG00000103707	\N	\N	icgc_snp_sangerBreast
ENSG00000103723	0.24358	0.711008659217877	icgc_snp_sangerBreast
ENSG00000103742	\N	\N	icgc_snp_sangerBreast
ENSG00000103888	0.37862	0.905395652173913	icgc_snp_sangerBreast
ENSG00000103932	\N	\N	icgc_snp_sangerBreast
ENSG00000103942	\N	\N	icgc_snp_sangerBreast
ENSG00000103966	\N	\N	icgc_snp_sangerBreast
ENSG00000103978	\N	\N	icgc_snp_sangerBreast
ENSG00000103994	0.56524	1	icgc_snp_sangerBreast
ENSG00000103995	\N	\N	icgc_snp_sangerBreast
ENSG00000104043	\N	\N	icgc_snp_sangerBreast
ENSG00000104093	0.63470	1	icgc_snp_sangerBreast
ENSG00000104133	0.33279	0.850282518337408	icgc_snp_sangerBreast
ENSG00000104218	\N	\N	icgc_snp_sangerBreast
ENSG00000104237	0.42380	0.956524838012959	icgc_snp_sangerBreast
ENSG00000104313	\N	\N	icgc_snp_sangerBreast
ENSG00000104321	\N	\N	icgc_snp_sangerBreast
ENSG00000104324	0.95705	1	icgc_snp_sangerBreast
ENSG00000104325	\N	\N	icgc_snp_sangerBreast
ENSG00000104327	\N	\N	icgc_snp_sangerBreast
ENSG00000104341	0.12596	0.466766666666667	icgc_snp_sangerBreast
ENSG00000104356	\N	\N	icgc_snp_sangerBreast
ENSG00000104447	\N	\N	icgc_snp_sangerBreast
ENSG00000104517	0.014803	0.107424548611111	icgc_snp_sangerBreast
ENSG00000104518	\N	\N	icgc_snp_sangerBreast
ENSG00000104537	\N	\N	icgc_snp_sangerBreast
ENSG00000104626	\N	\N	icgc_snp_sangerBreast
ENSG00000104723	\N	\N	icgc_snp_sangerBreast
ENSG00000104728	\N	\N	icgc_snp_sangerBreast
ENSG00000104731	\N	\N	icgc_snp_sangerBreast
ENSG00000104763	\N	\N	icgc_snp_sangerBreast
ENSG00000104804	0.99997	1	icgc_snp_sangerBreast
ENSG00000104814	\N	\N	icgc_snp_sangerBreast
ENSG00000104835	\N	\N	icgc_snp_sangerBreast
ENSG00000104856	\N	\N	icgc_snp_sangerBreast
ENSG00000104872	0.97173	1	icgc_snp_sangerBreast
ENSG00000104881	\N	\N	icgc_snp_sangerBreast
ENSG00000104885	\N	\N	icgc_snp_sangerBreast
ENSG00000104892	\N	\N	icgc_snp_sangerBreast
ENSG00000104936	\N	\N	icgc_snp_sangerBreast
ENSG00000104972	0.32422	0.832456756756757	icgc_snp_sangerBreast
ENSG00000104976	\N	\N	icgc_snp_sangerBreast
ENSG00000104980	\N	\N	icgc_snp_sangerBreast
ENSG00000105088	\N	\N	icgc_snp_sangerBreast
ENSG00000105135	0.00087509	0.0100491104395604	icgc_snp_sangerBreast
ENSG00000105141	\N	\N	icgc_snp_sangerBreast
ENSG00000105185	\N	\N	icgc_snp_sangerBreast
ENSG00000105186	\N	\N	icgc_snp_sangerBreast
ENSG00000105197	\N	\N	icgc_snp_sangerBreast
ENSG00000105221	\N	\N	icgc_snp_sangerBreast
ENSG00000105227	\N	\N	icgc_snp_sangerBreast
ENSG00000105245	\N	\N	icgc_snp_sangerBreast
ENSG00000105248	\N	\N	icgc_snp_sangerBreast
ENSG00000105255	\N	\N	icgc_snp_sangerBreast
ENSG00000105290	0.26362	0.736585294117647	icgc_snp_sangerBreast
ENSG00000105327	\N	\N	icgc_snp_sangerBreast
ENSG00000105339	\N	\N	icgc_snp_sangerBreast
ENSG00000105357	\N	\N	icgc_snp_sangerBreast
ENSG00000105364	\N	\N	icgc_snp_sangerBreast
ENSG00000105371	\N	\N	icgc_snp_sangerBreast
ENSG00000105383	\N	\N	icgc_snp_sangerBreast
ENSG00000105388	\N	\N	icgc_snp_sangerBreast
ENSG00000105398	0.012960	0.0967371428571429	icgc_snp_sangerBreast
ENSG00000105409	\N	\N	icgc_snp_sangerBreast
ENSG00000105419	\N	\N	icgc_snp_sangerBreast
ENSG00000105429	\N	\N	icgc_snp_sangerBreast
ENSG00000105438	0.86706	1	icgc_snp_sangerBreast
ENSG00000105467	\N	\N	icgc_snp_sangerBreast
ENSG00000105486	\N	\N	icgc_snp_sangerBreast
ENSG00000105499	\N	\N	icgc_snp_sangerBreast
ENSG00000105501	\N	\N	icgc_snp_sangerBreast
ENSG00000105509	\N	\N	icgc_snp_sangerBreast
ENSG00000105559	0.28681	0.770479305912596	icgc_snp_sangerBreast
ENSG00000105568	0.97759	1	icgc_snp_sangerBreast
ENSG00000105576	0.86136	1	icgc_snp_sangerBreast
